"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
479,"2021-01-01 06:38:31.5440","2021-01-01 06:46:31.2070",2017,"E 43 St & 2 Ave",40.75022392,-73.97121414,504,"1 Ave & E 16 St",40.73221853,-73.98165557,48989,"Subscriber",1989,2
237,"2021-01-01 06:38:50.4990","2021-01-01 06:42:48.4850",3744,"1 Ave & E 5 St",40.725864,-73.986389,3263,"Cooper Square & Astor Pl",40.72951496224949,-73.99075269699097,29041,"Subscriber",1988,2
183,"2021-01-01 06:39:03.6890","2021-01-01 06:42:07.0540",472,"E 32 St & Park Ave",40.7457121,-73.98194829,3687,"E 33 St & 1 Ave",40.74322681432173,-73.97449783980846,48152,"Subscriber",1988,2
1077,"2021-01-01 06:39:06.8870","2021-01-01 06:57:04.4160",3141,"1 Ave & E 68 St",40.76500525,-73.95818491,3108,"Nassau Ave & Russell St",40.72557,-73.94434,48688,"Subscriber",1959,2
583,"2021-01-01 06:39:32.8090","2021-01-01 06:49:15.8100",212,"W 16 St & The High Line",40.74334935,-74.00681753,545,"E 23 St & 1 Ave",40.736502,-73.97809472,37428,"Subscriber",1993,2
914,"2021-01-01 06:39:37.8480","2021-01-01 06:54:52.4290",3435,"Grand St & Elizabeth St",40.718822,-73.99596,2012,"E 27 St & 1 Ave",40.739445,-73.976806,47946,"Subscriber",1985,2
142,"2021-01-01 06:39:46.4870","2021-01-01 06:42:09.4830",3141,"1 Ave & E 68 St",40.76500525,-73.95818491,3372,"E 74 St & 1 Ave",40.7689738,-73.95482273,28592,"Subscriber",1967,1
65,"2021-01-01 06:39:49.4650","2021-01-01 06:40:54.6800",3812,"University Pl & E 14 St",40.734814,-73.992085,285,"Broadway & E 14 St",40.73454567,-73.99074142,33882,"Subscriber",1978,2
1710,"2021-01-01 06:39:50.5720","2021-01-01 07:08:21.1540",332,"Cherry St",40.71219906,-73.97948148,3141,"1 Ave & E 68 St",40.76500525,-73.95818491,48563,"Subscriber",1959,2
231,"2021-01-01 06:40:01.9510","2021-01-01 06:43:53.7730",3372,"E 74 St & 1 Ave",40.7689738,-73.95482273,3154,"E 77 St & 3 Ave",40.77314236,-73.95856158,40638,"Subscriber",1991,1
440,"2021-01-01 06:40:41.6150","2021-01-01 06:48:02.0310",3860,"Wilson Ave & Troutman St",40.70166,-73.92754,3066,"Tompkins Ave & Hopkins St",40.69957608,-73.94708417,47991,"Customer",1969,0
1693,"2021-01-01 06:40:44.0980","2021-01-01 07:08:57.1910",537,"Lexington Ave & E 24 St",40.74025878,-73.98409214,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,43357,"Subscriber",1971,1
525,"2021-01-01 06:41:01.3750","2021-01-01 06:49:47.2430",504,"1 Ave & E 16 St",40.73221853,-73.98165557,355,"Bayard St & Baxter St",40.71602118,-73.99974372,48189,"Subscriber",1959,1
8017,"2021-01-01 06:41:17.4140","2021-01-01 08:54:54.7330",3349,"Grand Army Plaza & Plaza St West",40.6729679,-73.97087984,3364,"Carroll St & 5 Ave",40.6751622,-73.9814832,34687,"Subscriber",1990,1
330,"2021-01-01 06:41:22.5350","2021-01-01 06:46:53.2510",297,"E 15 St & 3 Ave",40.734232,-73.986923,474,"5 Ave & E 29 St",40.7451677,-73.98683077,49791,"Subscriber",1990,1
180,"2021-01-01 06:41:22.6670","2021-01-01 06:44:23.6130",3059,"Pulaski St & Marcus Garvey Blvd",40.6933982,-73.939877,3064,"Myrtle Ave & Lewis Ave",40.69681963,-73.93756926,47802,"Subscriber",1989,1
777,"2021-01-01 06:41:35.3430","2021-01-01 06:54:32.8170",3830,"Halsey St & Evergreen Ave",40.68858,-73.91227,3053,"Marcy Ave & Lafayette Ave",40.6900815,-73.947915,50014,"Subscriber",1992,1
647,"2021-01-01 06:41:43.7200","2021-01-01 06:52:31.3630",3166,"Riverside Dr & W 72 St",40.78057799010334,-73.98562431335449,3552,"W 113 St & Broadway",40.805973,-73.964928,47736,"Subscriber",1992,1
936,"2021-01-01 06:41:44.4600","2021-01-01 06:57:20.4710",174,"E 25 St & 1 Ave",40.7381765,-73.97738662,2006,"Central Park S & 6 Ave",40.76590936,-73.97634151,48218,"Subscriber",1983,1
768,"2021-01-01 06:41:47.6860","2021-01-01 06:54:36.6120",3830,"Halsey St & Evergreen Ave",40.68858,-73.91227,3053,"Marcy Ave & Lafayette Ave",40.6900815,-73.947915,48176,"Subscriber",1989,1
711,"2021-01-01 06:41:50.3060","2021-01-01 06:53:41.9420",3486,"Schermerhorn St & Bond St",40.688417427540834,-73.98451656103134,3435,"Grand St & Elizabeth St",40.718822,-73.99596,36059,"Subscriber",1989,1
464,"2021-01-01 06:42:08.0550","2021-01-01 06:49:52.7640",3286,"E 89 St & 3 Ave",40.7806284,-73.9521667,3141,"1 Ave & E 68 St",40.76500525,-73.95818491,48177,"Subscriber",1986,2
802,"2021-01-01 06:42:17.8390","2021-01-01 06:55:40.2400",411,"E 6 St & Avenue D",40.72228087,-73.97668709,3687,"E 33 St & 1 Ave",40.74322681432173,-73.97449783980846,31327,"Subscriber",1982,2
828,"2021-01-01 06:42:19.7310","2021-01-01 06:56:08.5140",3687,"E 33 St & 1 Ave",40.74322681432173,-73.97449783980846,3154,"E 77 St & 3 Ave",40.77314236,-73.95856158,47803,"Subscriber",1991,2
207,"2021-01-01 06:42:22.5600","2021-01-01 06:45:49.9590",540,"Lexington Ave & E 29 St",40.74311555376486,-73.98215353488922,2012,"E 27 St & 1 Ave",40.739445,-73.976806,30644,"Subscriber",1995,1
1162,"2021-01-01 06:43:18.0390","2021-01-01 07:02:40.8980",3777,"Stockholm St & Wilson Ave",40.699304,-73.923044,289,"Monroe St & Classon Ave",40.6845683,-73.95881081,47150,"Customer",1969,0
1241,"2021-01-01 06:43:27.7640","2021-01-01 07:04:09.2300",508,"W 46 St & 11 Ave",40.76341379,-73.99667444,494,"W 26 St & 8 Ave",40.74734825,-73.99723551,28155,"Subscriber",1986,2
577,"2021-01-01 06:44:09.8390","2021-01-01 06:53:47.8210",331,"Pike St & Monroe St",40.71173107,-73.99193043,347,"Greenwich St & W Houston St",40.728846,-74.008591,47868,"Subscriber",1991,1
352,"2021-01-01 06:44:25.1390","2021-01-01 06:50:17.1580",3894,"8 Ave & W 16 St",40.740983,-74.001702,529,"W 42 St & 8 Ave",40.7575699,-73.99098507,48514,"Customer",1994,1
546,"2021-01-01 06:44:56.9010","2021-01-01 06:54:03.4560",3283,"W 89 St & Columbus Ave",40.7882213,-73.97041561,3345,"Madison Ave & E 99 St",40.78948541553215,-73.95242929458618,48420,"Subscriber",1990,2
257,"2021-01-01 06:44:59.1600","2021-01-01 06:49:16.7590",2003,"1 Ave & E 18 St",40.733812191966315,-73.98054420948029,496,"E 16 St & 5 Ave",40.73726186,-73.99238967,35660,"Subscriber",1966,1
439,"2021-01-01 06:45:16.6610","2021-01-01 06:52:35.8360",379,"W 31 St & 7 Ave",40.749156,-73.9916,536,"1 Ave & E 30 St",40.74144387,-73.97536082,27684,"Subscriber",1988,2
1067,"2021-01-01 06:45:26.0710","2021-01-01 07:03:13.1810",3746,"6 Ave & Broome St",40.724308321602166,-74.00473035871983,2012,"E 27 St & 1 Ave",40.739445,-73.976806,40292,"Subscriber",1989,1
702,"2021-01-01 06:45:39.4460","2021-01-01 06:57:22.2570",483,"E 12 St & 3 Ave",40.73223272,-73.98889957,224,"Spruce St & Nassau St",40.71146364,-74.00552427,49260,"Subscriber",1994,1
638,"2021-01-01 06:46:08.3120","2021-01-01 06:56:46.8280",3323,"W 106 St & Central Park West",40.7981856,-73.9605909006,3171,"Amsterdam Ave & W 82 St",40.78524672,-73.97667321,31418,"Subscriber",1962,1
191,"2021-01-01 06:46:36.2550","2021-01-01 06:49:47.3070",3255,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,3735,"W 30 St & 10 Ave",40.752694,-74.002353,49344,"Customer",1969,0
147,"2021-01-01 06:46:46.7260","2021-01-01 06:49:14.6280",3287,"W 87 St & West End Ave",40.789622,-73.97757,3287,"W 87 St & West End Ave",40.789622,-73.97757,49872,"Subscriber",1992,2
530,"2021-01-01 06:47:17.8950","2021-01-01 06:56:08.4990",408,"Market St & Cherry St",40.71076228,-73.99400398,229,"Great Jones St",40.72743423,-73.99379025,40699,"Subscriber",1985,1
468,"2021-01-01 06:47:20.4520","2021-01-01 06:55:08.9390",3156,"E 72 St & York Ave",40.76663814,-73.95348296,3318,"2 Ave & E 96 St",40.7839636,-73.9471673,48357,"Subscriber",1964,1
3075,"2021-01-01 06:47:31.9730","2021-01-01 07:38:47.1990",391,"Clark St & Henry St",40.69760127,-73.99344559,391,"Clark St & Henry St",40.69760127,-73.99344559,36871,"Subscriber",1983,2
238,"2021-01-01 06:47:59.8450","2021-01-01 06:51:58.5170",3680,"E 43 St & 5 Ave",40.754120810779256,-73.98025184869766,267,"Broadway & W 36 St",40.75097711,-73.98765428,40629,"Subscriber",1964,1
912,"2021-01-01 06:48:07.1710","2021-01-01 07:03:19.6190",217,"Old Fulton St",40.70277159,-73.99383605,282,"Kent Ave & S 11 St",40.707644944175705,-73.96841526031494,48272,"Subscriber",1976,1
139,"2021-01-01 06:48:24.2730","2021-01-01 06:50:44.2390",467,"Dean St & 4 Ave",40.68312489,-73.97895137,3417,"Baltic St & 5 Ave",40.6795766,-73.97854971,41200,"Subscriber",1991,1
328,"2021-01-01 06:48:26.3870","2021-01-01 06:53:55.0680",3799,"6 Ave & W 34 St",40.74964,-73.98805,3687,"E 33 St & 1 Ave",40.74322681432173,-73.97449783980846,43894,"Subscriber",1979,2
406,"2021-01-01 06:48:45.0040","2021-01-01 06:55:31.3240",3141,"1 Ave & E 68 St",40.76500525,-73.95818491,3369,"E 82 St & East End Ave",40.7724607,-73.9468208,42425,"Subscriber",1967,1
484,"2021-01-01 06:48:51.8790","2021-01-01 06:56:55.9040",2003,"1 Ave & E 18 St",40.733812191966315,-73.98054420948029,3687,"E 33 St & 1 Ave",40.74322681432173,-73.97449783980846,41347,"Subscriber",1992,2
104,"2021-01-01 06:48:53.7030","2021-01-01 06:50:38.5590",497,"E 17 St & Broadway",40.73704984,-73.99009296,285,"Broadway & E 14 St",40.73454567,-73.99074142,43400,"Subscriber",1978,2
313,"2021-01-01 06:49:17.4400","2021-01-01 06:54:31.0050",326,"E 11 St & 1 Ave",40.72953837,-73.98426726,2012,"E 27 St & 1 Ave",40.739445,-73.976806,35120,"Subscriber",1989,1
312,"2021-01-01 06:49:57.1510","2021-01-01 06:55:09.3340",497,"E 17 St & Broadway",40.73704984,-73.99009296,2012,"E 27 St & 1 Ave",40.739445,-73.976806,37698,"Subscriber",1986,2
120,"2021-01-01 06:50:31.9620","2021-01-01 06:52:32.0050",3368,"5 Ave & 3 St",40.6728155,-73.98352355,3335,"Union St & 4 Ave",40.6772744,-73.98282002,47958,"Subscriber",1994,1
204,"2021-01-01 06:50:36.7600","2021-01-01 06:54:01.7350",412,"Forsyth St & Canal St",40.7158155,-73.99422366,3435,"Grand St & Elizabeth St",40.718822,-73.99596,48316,"Subscriber",1991,0
1010,"2021-01-01 06:50:50.0910","2021-01-01 07:07:40.8670",504,"1 Ave & E 16 St",40.73221853,-73.98165557,3141,"1 Ave & E 68 St",40.76500525,-73.95818491,39952,"Subscriber",1947,1
2454,"2021-01-01 06:50:52.7150","2021-01-01 07:31:47.2510",3328,"W 100 St & Manhattan Ave",40.795,-73.9645,3141,"1 Ave & E 68 St",40.76500525,-73.95818491,39498,"Subscriber",1991,2
5307,"2021-01-01 06:51:19.5270","2021-01-01 08:19:47.3370",328,"Watts St & Greenwich St",40.72405549,-74.00965965,328,"Watts St & Greenwich St",40.72405549,-74.00965965,47391,"Subscriber",1997,2
297,"2021-01-01 06:51:20.2120","2021-01-01 06:56:17.6990",3417,"Baltic St & 5 Ave",40.6795766,-73.97854971,3297,"6 St & 7 Ave",40.6686627,-73.97988067,47517,"Subscriber",1991,1
506,"2021-01-01 06:51:52.5940","2021-01-01 07:00:18.7810",3351,"E 102 St & 1 Ave",40.7869946,-73.94164802,3284,"E 88 St & Park Ave",40.781410700190015,-73.95595908164978,43203,"Subscriber",1984,1
277,"2021-01-01 06:52:10.5900","2021-01-01 06:56:47.9030",3999,"Adam Clayton Powell Blvd & W 138 St",40.81695971032464,-73.9422959089279,3629,"Adam Clayton Powell Blvd & W 126 St",40.809495347779475,-73.94776493310928,28847,"Subscriber",1979,1
908,"2021-01-01 06:52:23.0040","2021-01-01 07:07:31.7090",249,"Harrison St & Hudson St",40.71870987,-74.0090009,487,"E 20 St & FDR Drive",40.73314259,-73.97573881,36869,"Subscriber",1989,1
181,"2021-01-01 06:52:23.7450","2021-01-01 06:55:25.4370",483,"E 12 St & 3 Ave",40.73223272,-73.98889957,504,"1 Ave & E 16 St",40.73221853,-73.98165557,43251,"Subscriber",1990,1
519,"2021-01-01 06:52:24.6410","2021-01-01 07:01:04.3210",4195,"E 167 St & Clay Ave",40.83094,-73.91125,4103,"Ogden Ave & W 165 St",40.834457,-73.928381,47796,"Customer",1993,2
109,"2021-01-01 06:52:34.5970","2021-01-01 06:54:24.4370",3402,"Court St & State St",40.6902375,-73.99203074,310,"State St & Smith St",40.68926942,-73.98912867,48550,"Subscriber",1951,1
351,"2021-01-01 06:52:39.9760","2021-01-01 06:58:31.4130",3296,"E 93 St & 2 Ave",40.782454175279874,-73.9489196240902,3725,"2 Ave & E 72 St",40.7687620293096,-73.95840793848038,36405,"Subscriber",1996,2
362,"2021-01-01 06:52:48.8940","2021-01-01 06:58:51.5690",289,"Monroe St & Classon Ave",40.6845683,-73.95881081,3578,"Park Pl & Franklin Ave",40.6741806,-73.9564947,49691,"Subscriber",1995,1
358,"2021-01-01 06:52:51.4650","2021-01-01 06:58:49.7540",289,"Monroe St & Classon Ave",40.6845683,-73.95881081,3578,"Park Pl & Franklin Ave",40.6741806,-73.9564947,47737,"Customer",1969,0
884,"2021-01-01 06:53:07.1990","2021-01-01 07:07:52.0980",487,"E 20 St & FDR Drive",40.73314259,-73.97573881,224,"Spruce St & Nassau St",40.71146364,-74.00552427,50063,"Subscriber",1984,1
229,"2021-01-01 06:53:24.0500","2021-01-01 06:57:13.6250",2012,"E 27 St & 1 Ave",40.739445,-73.976806,2003,"1 Ave & E 18 St",40.733812191966315,-73.98054420948029,50088,"Subscriber",1979,1
2070,"2021-01-01 06:53:53.7870","2021-01-01 07:28:24.4800",3112,"Milton St & Franklin St",40.72906,-73.95779,474,"5 Ave & E 29 St",40.7451677,-73.98683077,46932,"Subscriber",1985,1
650,"2021-01-01 06:53:53.8900","2021-01-01 07:04:44.6080",3151,"E 81 St & York Ave",40.7728384,-73.94989233,3400,"E 110 St & Madison Ave",40.7961535,-73.94782145,47512,"Customer",1969,0
190,"2021-01-01 06:53:57.6390","2021-01-01 06:57:08.5500",450,"W 49 St & 8 Ave",40.76227205,-73.98788205,4072,"W 48 St & Rockefeller Plaza",40.75793646243674,-73.97960275411606,47536,"Subscriber",1993,2
104,"2021-01-01 06:54:03.2610","2021-01-01 06:55:48.0950",497,"E 17 St & Broadway",40.73704984,-73.99009296,285,"Broadway & E 14 St",40.73454567,-73.99074142,32674,"Subscriber",1978,2
1464,"2021-01-01 06:54:20.7580","2021-01-01 07:18:45.6120",3697,"W 64 St & Thelonious Monk Circle",40.77515953434235,-73.98918695747852,285,"Broadway & E 14 St",40.73454567,-73.99074142,48355,"Subscriber",1994,1
630,"2021-01-01 06:54:40.6770","2021-01-01 07:05:11.5880",4236,"W 54 St & 11 Ave",40.768333,-73.992573,423,"W 54 St & 9 Ave",40.76584941,-73.98690506,46587,"Subscriber",1956,2
395,"2021-01-01 06:55:02.6540","2021-01-01 07:01:38.4530",3169,"Riverside Dr & W 82 St",40.78720869,-73.98128127,4122,"Central Park W & W 97 St",40.79249519495111,-73.96417066463071,47804,"Subscriber",1973,1
536,"2021-01-01 06:55:07.1810","2021-01-01 07:04:03.8890",3422,"Columbia St & Degraw St",40.6859296,-74.00242364,3348,"Coffey St & Conover St",40.677236,-74.015665,27824,"Subscriber",1981,1
545,"2021-01-01 06:55:10.5560","2021-01-01 07:04:16.3580",3422,"Columbia St & Degraw St",40.6859296,-74.00242364,3348,"Coffey St & Conover St",40.677236,-74.015665,45484,"Subscriber",1980,2
1105,"2021-01-01 06:55:16.0030","2021-01-01 07:13:41.5050",3117,"Franklin St & Dupont St",40.73564,-73.95866,150,"E 2 St & Avenue C",40.7208736,-73.98085795,48005,"Subscriber",1983,1
179,"2021-01-01 06:55:16.8800","2021-01-01 06:58:16.8250",478,"11 Ave & W 41 St",40.76030096,-73.99884222,495,"W 47 St & 10 Ave",40.76269882,-73.99301222,47319,"Subscriber",1982,1
227,"2021-01-01 06:55:22.3430","2021-01-01 06:59:10.2070",3165,"Central Park West & W 72 St",40.77579376683666,-73.9762057363987,3137,"5 Ave & E 72 St",40.77282817,-73.96685276,48900,"Subscriber",1984,1
104,"2021-01-01 06:55:23.7450","2021-01-01 06:57:08.6060",3786,"Division St & Bowery",40.714193,-73.996732,307,"Canal St & Rutgers St",40.71427487,-73.98990025,31483,"Subscriber",1993,2
303,"2021-01-01 06:55:35.7860","2021-01-01 07:00:39.6150",470,"W 20 St & 8 Ave",40.74345335,-74.00004031,3255,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,42993,"Subscriber",1974,2
804,"2021-01-01 06:55:46.9910","2021-01-01 07:09:11.5780",461,"E 20 St & 2 Ave",40.73587678,-73.98205027,3141,"1 Ave & E 68 St",40.76500525,-73.95818491,48953,"Subscriber",1990,2
153,"2021-01-01 06:55:50.6580","2021-01-01 06:58:23.8270",472,"E 32 St & Park Ave",40.7457121,-73.98194829,3687,"E 33 St & 1 Ave",40.74322681432173,-73.97449783980846,27765,"Subscriber",1987,1
1531,"2021-01-01 06:55:50.6630","2021-01-01 07:21:21.7090",4109,"Amsterdam Ave & W 183 St",40.84925,-73.93022,4066,"Audobon Ave & W 179 St",40.847305,-73.933291,37610,"Customer",1993,1
1034,"2021-01-01 06:55:57.4830","2021-01-01 07:13:11.9450",3514,"Astoria Park S & Shore Blvd",40.7767,-73.927631,3129,"Queens Plaza North & Crescent St",40.75110165,-73.94073717,44087,"Subscriber",1964,1
1532,"2021-01-01 06:56:08.7050","2021-01-01 07:21:40.8350",470,"W 20 St & 8 Ave",40.74345335,-74.00004031,387,"Centre St & Chambers St",40.71273266,-74.0046073,38985,"Subscriber",1974,2
434,"2021-01-01 06:56:28.2060","2021-01-01 07:03:42.8680",3067,"Broadway & Whipple St",40.7016657,-73.9437303,3715,"Driggs Ave & N 9 St",40.71816969454208,-73.95520135760307,49295,"Subscriber",1995,1
136,"2021-01-01 06:56:29.4220","2021-01-01 06:58:45.7630",472,"E 32 St & Park Ave",40.7457121,-73.98194829,3687,"E 33 St & 1 Ave",40.74322681432173,-73.97449783980846,39560,"Subscriber",1982,1
388,"2021-01-01 06:57:11.4080","2021-01-01 07:03:40.3160",4058,"Madison Av & E 51 St",40.75863,-73.97513,3724,"7 Ave & Central Park South",40.7667405590595,-73.9790689945221,45970,"Subscriber",1961,1
368,"2021-01-01 06:58:03.8330","2021-01-01 07:04:12.1950",461,"E 20 St & 2 Ave",40.73587678,-73.98205027,3687,"E 33 St & 1 Ave",40.74322681432173,-73.97449783980846,34919,"Subscriber",1991,1
379,"2021-01-01 06:58:25.0330","2021-01-01 07:04:44.7040",3591,"21 St & 31 Dr",40.7659,-73.930819,3513,"21 St & Hoyt Ave S",40.774645,-73.923706,46482,"Subscriber",1973,1
1446,"2021-01-01 06:58:50.0810","2021-01-01 07:22:56.9590",3648,"Flushing Ave & Vanderbilt Ave",40.697950315695444,-73.97077560424805,3786,"Division St & Bowery",40.714193,-73.996732,38366,"Subscriber",1996,1
97,"2021-01-01 06:59:29.1740","2021-01-01 07:01:06.3840",497,"E 17 St & Broadway",40.73704984,-73.99009296,285,"Broadway & E 14 St",40.73454567,-73.99074142,45738,"Subscriber",1978,2
330,"2021-01-01 06:59:37.2400","2021-01-01 07:05:07.6960",3137,"5 Ave & E 72 St",40.77282817,-73.96685276,3141,"1 Ave & E 68 St",40.76500525,-73.95818491,41539,"Subscriber",1984,1
438,"2021-01-01 06:59:41.1560","2021-01-01 07:06:59.8230",457,"Broadway & W 58 St",40.76695317,-73.98169333,305,"E 58 St & 3 Ave",40.76095756,-73.96724467,35902,"Subscriber",1978,2
236,"2021-01-01 06:59:44.7800","2021-01-01 07:03:41.2480",3775,"Suydam St & Knickerbocker Ave",40.702013,-73.923769,3846,"Central Ave & Himrod St",40.69676,-73.92302,47947,"Customer",1969,0
197,"2021-01-01 06:59:53.1540","2021-01-01 07:03:11.1320",308,"St James Pl & Oliver St",40.71307916,-73.99851193,79,"Franklin St & W Broadway",40.71911552,-74.00666661,49136,"Subscriber",1997,1
178,"2021-01-01 06:59:53.1930","2021-01-01 07:02:51.3350",82,"St James Pl & Pearl St",40.71117416,-74.00016545,295,"Pike St & E Broadway",40.71406667,-73.99293911,49924,"Subscriber",1980,2
170,"2021-01-01 06:59:59.9180","2021-01-01 07:02:50.9140",3707,"Lexington Ave & E 26 St",40.741459,-73.983293,2012,"E 27 St & 1 Ave",40.739445,-73.976806,43331,"Subscriber",1990,1
859,"2021-01-01 07:00:09.7220","2021-01-01 07:14:29.5810",3587,"Carroll St & Washington Ave",40.6686744,-73.9618148,436,"Hancock St & Bedford Ave",40.68216564,-73.95399026,36356,"Subscriber",1996,1
137,"2021-01-01 07:00:20.6250","2021-01-01 07:02:38.2310",439,"E 4 St & 2 Ave",40.7262807,-73.98978041,229,"Great Jones St",40.72743423,-73.99379025,43620,"Subscriber",1957,1
3399,"2021-01-01 07:00:45.9820","2021-01-01 07:57:25.1030",390,"Duffield St & Willoughby St",40.69221589,-73.9842844,259,"South St & Whitehall St",40.70122128,-74.01234218,37252,"Customer",1969,0
1913,"2021-01-01 07:00:54.7280","2021-01-01 07:32:47.9950",3647,"48 Ave & 30 Pl",40.74128309355993,-73.93725872039794,3647,"48 Ave & 30 Pl",40.74128309355993,-73.93725872039794,47757,"Customer",1969,0
222,"2021-01-01 07:01:01.7950","2021-01-01 07:04:44.5930",3135,"E 75 St & 3 Ave",40.77112927,-73.95772297,3137,"5 Ave & E 72 St",40.77282817,-73.96685276,37644,"Subscriber",1995,2
142,"2021-01-01 07:02:21.9270","2021-01-01 07:04:44.0110",229,"Great Jones St",40.72743423,-73.99379025,439,"E 4 St & 2 Ave",40.7262807,-73.98978041,45113,"Subscriber",1982,1
863,"2021-01-01 07:02:26.8250","2021-01-01 07:16:50.3940",423,"W 54 St & 9 Ave",40.76584941,-73.98690506,495,"W 47 St & 10 Ave",40.76269882,-73.99301222,37030,"Subscriber",1986,1
118,"2021-01-01 07:03:19.0610","2021-01-01 07:05:17.5400",3375,"3 Ave & E 72 St",40.7699426,-73.96060712,3154,"E 77 St & 3 Ave",40.77314236,-73.95856158,28839,"Subscriber",1969,1
236,"2021-01-01 07:03:23.9120","2021-01-01 07:07:20.5730",3151,"E 81 St & York Ave",40.7728384,-73.94989233,3156,"E 72 St & York Ave",40.76663814,-73.95348296,42227,"Subscriber",1991,2
395,"2021-01-01 07:03:45.1410","2021-01-01 07:10:20.2450",295,"Pike St & E Broadway",40.71406667,-73.99293911,330,"Reade St & Broadway",40.71450451,-74.00562789,38750,"Subscriber",1995,1
453,"2021-01-01 07:03:53.6070","2021-01-01 07:11:26.8290",3809,"W 55 St & 6 Ave",40.763189,-73.978434,422,"W 59 St & 10 Ave",40.770513,-73.988038,41339,"Customer",1979,1
5334,"2021-01-01 07:03:58.7560","2021-01-01 08:32:53.3710",251,"Mott St & Prince St",40.72317958,-73.99480012,251,"Mott St & Prince St",40.72317958,-73.99480012,49519,"Customer",1974,1
1369,"2021-01-01 07:04:31.4300","2021-01-01 07:27:20.4840",4000,"Lenox Ave & W 144 St",40.819783,-73.936521,3725,"2 Ave & E 72 St",40.7687620293096,-73.95840793848038,49797,"Subscriber",1973,1
844,"2021-01-01 07:04:39.1400","2021-01-01 07:18:43.3250",536,"1 Ave & E 30 St",40.74144387,-73.97536082,3699,"W 50 St & 9 Ave",40.763604677958625,-73.98917958140373,49759,"Subscriber",1985,1
